our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7450,4,4,4,3,3,3,3
7452,4,4,2,3,3,3,3
7457,4,4,3,3,3,3,3
7460,4,4,3,3,3,3,3
7479,6,4,5,3,3,3,3
7501,6,4,1,3,3,3,3
7508,6,4,3,3,3,3,3
7510,4,4,4,3,3,3,3
7518,4,4,4,3,3,3,3
7523,4,4,6,3,3,3,3
7532,6,4,2,3,3,3,3
7533,4,4,6,3,3,3,3
7537,4,4,6,3,3,3,3
7541,6,4,4,3,3,3,3
7554,4,4,2,3,3,3,3
7555,3,4,1,3,3,3,3
7563,4,4,6,3,3,3,3
7568,4,4,1,3,3,3,3
7571,6,4,1,3,3,3,3
7582,4,4,3,3,3,3,3
7591,6,4,4,3,3,3,3
7592,4,4,2,3,3,3,3
7598,6,4,1,3,3,3,3
7600,4,4,3,3,3,3,3
7602,3,4,5,3,3,3,3
7603,4,4,6,3,3,3,3
7604,6,4,2,3,3,3,3
7606,6,4,3,3,3,3,3
7607,4,4,3,3,3,3,3
7608,4,4,4,3,3,3,3
7612,6,4,6,3,3,3,3
7614,4,4,5,3,3,3,3
7617,6,4,1,3,3,3,3
7618,5,4,2,3,3,3,3
7621,4,4,6,3,3,3,3
7623,6,4,5,3,3,3,3
7644,4,4,2,3,3,3,3
7646,3,4,1,3,3,3,3
7653,4,4,1,3,3,3,3
7657,4,4,5,3,3,3,3
7686,4,4,4,3,3,3,3
7705,4,4,1,3,3,3,3
7707,6,4,2,3,3,3,3
7708,4,4,5,3,3,3,3
7709,6,4,5,3,3,3,3
7729,4,4,3,3,3,3,3
7731,5,4,2,3,3,3,3
7734,4,4,1,3,3,3,3
7736,6,4,6,3,3,3,3
7741,4,4,3,3,3,3,3
7748,6,4,6,3,3,3,3
7751,4,4,4,3,3,3,3
7752,4,4,3,3,3,3,3
7761,4,4,1,3,3,3,3
7762,4,4,5,3,3,3,3
7764,4,4,4,3,3,3,3
7774,4,4,6,3,3,3,3
7777,4,4,4,3,3,3,3
7789,4,4,4,3,3,3,3
7790,6,4,2,3,3,3,3
7794,6,4,3,3,3,3,3
7796,3,4,6,3,3,3,3
